match_id,Pt,Set1,Set2,Gm1,Gm2,Pts,Gm#,TbSet,Svr,1st,2nd,Notes,PtWinner,Player_1,Player_2,Pl_1_hand,Pl_2_hand,Date,Tournament,Round,Time,Court,Surface,Umpire,Best_of,Final_TB?,Charted_by,High_Leverage,focal_is_p1,Focal_Player,Opponent_Player,Point_Won,Next_Point_Won,Focal_Ranking,Opponent_Ranking,Ranking_Diff
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,198,1,1,6,6,0-0,31.0,True,1,6b2n#,,,1,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,1,0,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,199,1,1,6,6,0-1,31.0,True,2,5f28b18f27r28b39b39b28f38b38b18r27f+38b19w#,,,2,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,0,1,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,200,1,1,6,6,1-1,31.0,True,2,5d,5f17f28b38s39f18f29f18f19f37s28f19f29b37s39b28f3d@,,1,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,1,0,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,201,1,1,6,6,2-1,31.0,True,1,5d,5b17r28f19f28f+39m38w#,,2,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,0,0,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,202,1,1,6,6,2-2,31.0,True,1,6s27r+38b18*,,,2,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,0,0,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,203,1,1,6,6,3-2,31.0,True,2,5f28f38f3d@,,,2,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,0,1,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,204,1,1,6,6,4-2,31.0,True,2,5b27y1n@,,,1,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,1,1,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,205,1,1,6,6,3-4,31.0,True,1,6f38b29b2d@,,,1,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,1,0,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,206,1,1,6,6,4-4,31.0,True,1,4r28f3d@,,,2,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,0,0,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,207,1,1,6,6,5-4,31.0,True,2,5f29f38b28f18f19f18f19f19f38w@,,,2,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,0,0,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,208,1,1,6,6,6-4,31.0,True,2,c6d,4f17r28r38b19r29f!29f28b38s3n@,Let on 4.,2,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,0,1,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,209,1,1,6,6,4-7,31.0,True,1,6f17f18f28b37s3z17*,,,1,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,1,1,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,210,1,1,6,6,5-7,31.0,True,1,4x,5b19f28b1n@,,1,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,1,1,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,211,1,1,6,6,7-6,31.0,True,2,5f39b28b37b28b28f29b28f18f18f38b29b38b19f28f38s2n#,,,1,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,1,1,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,212,1,1,6,6,7-7,31.0,True,2,4f17f+39b38*,,,1,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,1,0,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,213,1,1,6,6,8-7,31.0,True,1,6d,5f29b29f39b38b39b28f38s27f-18*,,2,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,0,1,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,214,1,1,6,6,8-8,31.0,True,1,4r29b37s39f38b29b38b18r19f39b38b38b39b28f18f17f28f18f18f39b38y+1n@,,,1,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,1,0,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,215,1,1,6,6,8-9,31.0,True,2,5f28f19f18f39m2j37m3o19*,,,2,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,0,1,26,14,12
20230709-W-Wimbledon-R16-Elina_Svitolina-Victoria_Azarenka,216,1,1,6,6,9-9,31.0,True,2,5b29f38b38s39b28b29f28f38b38s39b19r28u+37b-2d#,,,1,Elina Svitolina,Victoria Azarenka,R,R,2023-07-09,Wimbledon,R16,17:55,1,Grass,Marija Cicak,3,A,Zindaras,1,True,Elina Svitolina,Victoria Azarenka,1,1,26,14,12
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,1,0,0,0,0,0-0,1.0,True,1,4f;28b1f3b2b2f1f1n@,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,2,0,0,0,0,15-0,1.0,True,1,5f28f2f3b3f2f1f3d@,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,3,0,0,0,0,30-0,1.0,True,1,6s2d#,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,4,0,0,0,0,40-0,1.0,True,1,6f29f1f1f3s2f3s2n#,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,5,0,0,1,0,0-0,2.0,True,2,4r28f+1f1f1w#,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,6,0,0,1,0,0-15,2.0,True,2,5b19f1f1r2r+3w@,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,7,0,0,1,0,15-15,2.0,True,2,5b28b1f1f1f1f1f1f3d@,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,8,0,0,1,0,15-30,2.0,True,2,4b39f3*,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,9,0,0,1,0,30-30,2.0,True,2,6s19f1f2f1f1f1f1d@,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,10,0,0,1,0,40-30,2.0,True,2,4b37b2f1d@,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,11,0,0,1,1,0-0,3.0,True,1,5b18f1r1r+3*,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,12,0,0,1,1,15-0,3.0,True,1,6w,5f28f3b2f1f1f1n#,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,13,0,0,1,1,15-15,3.0,True,1,6d,5f2n#,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,14,0,0,1,1,30-15,3.0,True,1,6f38b2s1r+1f1n@,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,15,0,0,1,1,40-15,3.0,True,1,4w,4f18f3d@,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,16,0,0,1,1,40-30,3.0,True,1,4n,6n,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,17,0,0,1,1,40-40,3.0,True,1,5b29b1f+;1r-1n#,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,18,0,0,1,1,40-AD,3.0,True,1,6f17f1d@,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,19,0,0,1,2,0-0,4.0,True,2,6n,6b37b1n@,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,20,0,0,1,2,0-15,4.0,True,2,6r1w#,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,21,0,0,1,2,15-15,4.0,True,2,6b28f1d@,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,22,0,0,1,2,15-30,4.0,True,2,6r29f;3b3f3*,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,23,0,0,1,2,30-30,4.0,True,2,4d,5d,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,24,0,0,1,2,30-40,4.0,True,2,4w,5f3w#,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,25,0,0,1,2,40-40,4.0,True,2,5b27b1r2f1r1r3s3b1n@,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,26,0,0,1,2,40-AD,4.0,True,2,4b37b3b3b1r1f+3*,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,27,0,0,1,2,40-40,4.0,True,2,6n,4f19f2b2b2f3b2f3b3f;3s2f+3*,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,28,0,0,1,2,40-AD,4.0,True,2,6r18f1r3f3b3s3f3n@,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,29,0,0,1,2,40-40,4.0,True,2,4r28f+3s1w#,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,30,0,0,1,2,AD-40,4.0,True,2,4n,5b37b1n@,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,31,0,0,1,2,40-40,4.0,True,2,6w,5b28b2d@,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,32,0,0,1,2,40-AD,4.0,True,2,6r28f1r2f+3s2o1*,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,33,0,0,1,2,40-40,4.0,True,2,4d,6d,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,34,0,0,1,2,40-AD,4.0,True,2,4b38b3b2f1r1w#,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,35,0,0,1,2,40-40,4.0,True,2,5b28b2f3b3b+3s2n#,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,36,0,0,1,2,40-AD,4.0,True,2,4b28f2*,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,37,0,0,1,2,40-40,4.0,True,2,5d,4f39s2b2f1n@,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,38,0,0,1,2,40-AD,4.0,True,2,6n,4b37f3n@,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,39,0,0,2,2,0-0,5.0,True,1,5f29f2y1u1f-3s3b1r1n#,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,40,0,0,2,2,0-15,5.0,True,1,4d,6f38s3b-1*,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,41,0,0,2,2,0-30,5.0,True,1,6w,4f28b2f1f2f1*,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,42,0,0,2,2,0-40,5.0,True,1,6f39b2f3*,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,43,0,0,2,3,0-0,6.0,True,2,6d,5b28f3b2d@,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,44,0,0,2,3,15-0,6.0,True,2,6r39f3b2d#,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,45,0,0,2,3,30-0,6.0,True,2,4x,5b39b1n#,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,46,0,0,2,3,30-15,6.0,True,2,4b28f3*,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,47,0,0,2,3,40-15,6.0,True,2,4r29f2*,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,48,0,0,2,4,0-0,7.0,True,1,5d,5f1d@,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,49,0,0,2,4,15-0,7.0,True,1,4b1n#,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,50,0,0,2,4,30-0,7.0,True,1,4x,4f29f3w#,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,51,0,0,2,4,30-15,7.0,True,1,4b1n#,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,52,0,0,2,4,40-15,7.0,True,1,5b2d#,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,53,0,0,3,4,0-0,8.0,True,2,6n,5b28b1f3b1w@,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,54,0,0,3,4,0-15,8.0,True,2,4b28f3w@,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,55,0,0,3,4,0-30,8.0,True,2,4d,5b38b1w@,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,56,0,0,3,4,0-40,8.0,True,2,6*,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,57,0,0,3,4,15-40,8.0,True,2,6b#,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,58,0,0,3,4,30-40,8.0,True,2,6r#,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,59,0,0,3,4,40-40,8.0,True,2,5b27s2n@,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,60,0,0,3,4,40-AD,8.0,True,2,6r2n#,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,61,0,0,3,4,40-40,8.0,True,2,4r28f3*,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,62,0,0,3,4,AD-40,8.0,True,2,6r27f+3*,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,63,0,0,3,5,0-0,9.0,True,1,5b17f3n@,,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,64,0,0,3,5,0-15,9.0,True,1,4b2n#,,,1,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,0,1,11,32,-21
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,65,0,0,3,5,15-15,9.0,True,1,5d,5n,,2,Marta Kostyuk,Madison Keys,R,R,2023-07-08,Wimbledon,R32,,,Grass,,3,A,Isaac,1,False,Madison Keys,Marta Kostyuk,1,0,11,32,-21
